depth,deviation,backstep,pivot_count,swing_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,deviation_pips,robustness_score,depth_distance,deviation_distance,backstep_distance
325,250,40,794,793,34.600000000000186,378.0,0.12172489082970377,0.14859962283009678,25.0,0.9515481907224455,25,100,0
325,25,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,2.5,0.950402145247389,25,125,20
325,50,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,5.0,0.950402145247389,25,100,20
325,75,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,7.5,0.950402145247389,25,75,20
325,100,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,10.0,0.950402145247389,25,50,20
325,125,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,12.5,0.950402145247389,25,25,20
325,150,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,15.0,0.950402145247389,25,0,20
325,175,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,17.5,0.950402145247389,25,25,20
325,200,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,20.0,0.950402145247389,25,50,20
325,225,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,22.5,0.950402145247389,25,75,20
325,250,20,796,795,34.600000000000186,377.0,0.12175102599178976,0.1491996822804299,25.0,0.950402145247389,25,100,20
365,25,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,2.5,0.9482821188849107,15,125,20
365,25,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,2.5,0.9482821188849107,15,125,0
365,50,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,5.0,0.9482821188849107,15,100,20
365,50,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,5.0,0.9482821188849107,15,100,0
365,75,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,7.5,0.9482821188849107,15,75,20
365,75,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,7.5,0.9482821188849107,15,75,0
365,100,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,10.0,0.9482821188849107,15,50,20
365,100,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,10.0,0.9482821188849107,15,50,0
365,125,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,12.5,0.9482821188849107,15,25,20
365,125,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,12.5,0.9482821188849107,15,25,0
365,150,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,15.0,0.9482821188849107,15,0,20
365,150,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,15.0,0.9482821188849107,15,0,0
365,175,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,17.5,0.9482821188849107,15,25,20
365,175,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,17.5,0.9482821188849107,15,25,0
365,200,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,20.0,0.9482821188849107,15,50,20
365,200,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,20.0,0.9482821188849107,15,50,0
365,225,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,22.5,0.9482821188849107,15,75,20
365,225,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,22.5,0.9482821188849107,15,75,0
365,250,20,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,25.0,0.9482821188849107,15,100,20
365,250,40,690,689,38.40000000000065,428.0,0.11496746203905328,0.14110926371018948,25.0,0.9482821188849107,15,100,0
365,25,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,2.5,0.9461164244484355,15,125,20
365,50,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,5.0,0.9461164244484355,15,100,20
365,75,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,7.5,0.9461164244484355,15,75,20
365,100,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,10.0,0.9461164244484355,15,50,20
365,125,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,12.5,0.9461164244484355,15,25,20
365,150,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,15.0,0.9461164244484355,15,0,20
365,175,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,17.5,0.9461164244484355,15,25,20
365,200,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,20.0,0.9461164244484355,15,50,20
365,225,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,22.5,0.9461164244484355,15,75,20
365,250,60,686,685,38.40000000000065,429.0,0.11482132396016981,0.14023959591988924,25.0,0.9461164244484355,15,100,20
320,25,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,2.5,0.9443184340044544,30,125,20
320,50,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,5.0,0.9443184340044544,30,100,20
320,75,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,7.5,0.9443184340044544,30,75,20
320,100,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,10.0,0.9443184340044544,30,50,20
320,125,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,12.5,0.9443184340044544,30,25,20
320,150,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,15.0,0.9443184340044544,30,0,20
320,175,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,17.5,0.9443184340044544,30,25,20
320,200,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,20.0,0.9443184340044544,30,50,20
320,225,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,22.5,0.9443184340044544,30,75,20
320,250,60,804,803,34.600000000000186,371.0,0.12207192345760662,0.14794484144027714,25.0,0.9443184340044544,30,100,20
320,25,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,2.5,0.9412351139114984,30,125,0
320,50,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,5.0,0.9412351139114984,30,100,0
320,75,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,7.5,0.9412351139114984,30,75,0
320,100,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,10.0,0.9412351139114984,30,50,0
320,125,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,12.5,0.9412351139114984,30,25,0
320,150,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,15.0,0.9412351139114984,30,0,0
320,175,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,17.5,0.9412351139114984,30,25,0
320,200,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,20.0,0.9412351139114984,30,50,0
320,225,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,22.5,0.9412351139114984,30,75,0
320,250,40,808,807,34.399999999998876,370.0,0.12210796915167686,0.14928771498946253,25.0,0.9412351139114984,30,100,0
315,25,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,2.5,0.9408024836340197,35,125,20
315,50,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,5.0,0.9408024836340197,35,100,20
315,75,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,7.5,0.9408024836340197,35,75,20
315,100,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,10.0,0.9408024836340197,35,50,20
315,125,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,12.5,0.9408024836340197,35,25,20
315,150,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,15.0,0.9408024836340197,35,0,20
315,175,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,17.5,0.9408024836340197,35,25,20
315,200,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,20.0,0.9408024836340197,35,50,20
315,225,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,22.5,0.9408024836340197,35,75,20
315,250,60,812,811,34.49999999999953,370.0,0.12210796915167686,0.1487245167407626,25.0,0.9408024836340197,35,100,20
370,25,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,2.5,0.9390740954953108,20,125,20
370,25,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,2.5,0.9390740954953108,20,125,0
370,50,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,5.0,0.9390740954953108,20,100,20
370,50,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,5.0,0.9390740954953108,20,100,0
370,75,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,7.5,0.9390740954953108,20,75,20
370,75,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,7.5,0.9390740954953108,20,75,0
370,100,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,10.0,0.9390740954953108,20,50,20
370,100,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,10.0,0.9390740954953108,20,50,0
370,125,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,12.5,0.9390740954953108,20,25,20
370,125,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,12.5,0.9390740954953108,20,25,0
370,150,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,15.0,0.9390740954953108,20,0,20
370,150,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,15.0,0.9390740954953108,20,0,0
370,175,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,17.5,0.9390740954953108,20,25,20
370,175,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,17.5,0.9390740954953108,20,25,0
370,200,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,20.0,0.9390740954953108,20,50,20
370,200,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,20.0,0.9390740954953108,20,50,0
370,225,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,22.5,0.9390740954953108,20,75,20
370,225,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,22.5,0.9390740954953108,20,75,0
370,250,20,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,25.0,0.9390740954953108,20,100,20
370,250,40,678,677,38.79999999999883,432.0,0.11459511879747743,0.14061774226742463,25.0,0.9390740954953108,20,100,0
320,25,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,2.5,0.9388669311395199,30,125,20
320,50,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,5.0,0.9388669311395199,30,100,20
320,75,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,7.5,0.9388669311395199,30,75,20
320,100,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,10.0,0.9388669311395199,30,50,20
320,125,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,12.5,0.9388669311395199,30,25,20
320,150,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,15.0,0.9388669311395199,30,0,20
320,175,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,17.5,0.9388669311395199,30,25,20
320,200,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,20.0,0.9388669311395199,30,50,20
320,225,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,22.5,0.9388669311395199,30,75,20
320,250,20,810,809,34.30000000000044,368.0,0.12215724496426016,0.14987568912876545,25.0,0.9388669311395199,30,100,20
315,25,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,2.5,0.9366975012949755,35,125,0
315,50,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,5.0,0.9366975012949755,35,100,0
315,75,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,7.5,0.9366975012949755,35,75,0
315,100,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,10.0,0.9366975012949755,35,50,0
315,125,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,12.5,0.9366975012949755,35,25,0
315,150,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,15.0,0.9366975012949755,35,0,0
315,175,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,17.5,0.9366975012949755,35,25,0
315,200,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,20.0,0.9366975012949755,35,50,0
315,225,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,22.5,0.9366975012949755,35,75,0
315,250,40,816,815,34.30000000000044,367.0,0.12215909090906685,0.15005038208185545,25.0,0.9366975012949755,35,100,0
370,25,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,2.5,0.9364695908907494,20,125,20
370,50,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,5.0,0.9364695908907494,20,100,20
370,75,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,7.5,0.9364695908907494,20,75,20
370,100,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,10.0,0.9364695908907494,20,50,20
370,125,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,12.5,0.9364695908907494,20,25,20
370,150,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,15.0,0.9364695908907494,20,0,20
370,175,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,17.5,0.9364695908907494,20,25,20
370,200,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,20.0,0.9364695908907494,20,50,20
370,225,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,22.5,0.9364695908907494,20,75,20
370,250,60,676,675,38.89999999999949,432.0,0.11407160699419122,0.14005624449072776,25.0,0.9364695908907494,20,100,20
315,25,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,2.5,0.9346547202102646,35,125,20
315,50,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,5.0,0.9346547202102646,35,100,20
315,75,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,7.5,0.9346547202102646,35,75,20
315,100,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,10.0,0.9346547202102646,35,50,20
315,125,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,12.5,0.9346547202102646,35,25,20
315,150,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,15.0,0.9346547202102646,35,0,20
315,175,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,17.5,0.9346547202102646,35,25,20
315,200,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,20.0,0.9346547202102646,35,50,20
315,225,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,22.5,0.9346547202102646,35,75,20
315,250,20,818,817,34.30000000000044,366.0,0.12257316719789882,0.15063073183033926,25.0,0.9346547202102646,35,100,20
375,25,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,2.5,0.9336270877239938,25,125,20
375,25,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,2.5,0.9336270877239938,25,125,0
375,50,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,5.0,0.9336270877239938,25,100,20
375,50,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,5.0,0.9336270877239938,25,100,0
375,75,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,7.5,0.9336270877239938,25,75,20
375,75,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,7.5,0.9336270877239938,25,75,0
375,100,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,10.0,0.9336270877239938,25,50,20
375,100,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,10.0,0.9336270877239938,25,50,0
375,125,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,12.5,0.9336270877239938,25,25,20
375,125,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,12.5,0.9336270877239938,25,25,0
375,150,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,15.0,0.9336270877239938,25,0,20
375,150,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,15.0,0.9336270877239938,25,0,0
375,175,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,17.5,0.9336270877239938,25,25,20
375,175,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,17.5,0.9336270877239938,25,25,0
375,200,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,20.0,0.9336270877239938,25,50,20
375,200,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,20.0,0.9336270877239938,25,50,0
375,225,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,22.5,0.9336270877239938,25,75,20
375,225,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,22.5,0.9336270877239938,25,75,0
375,250,20,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,25.0,0.9336270877239938,25,100,20
375,250,40,674,673,38.79999999999883,437.0,0.11380780583797301,0.14015498836448548,25.0,0.9336270877239938,25,100,0
380,25,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,2.5,0.9319229693124802,30,125,20
380,25,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,2.5,0.9319229693124802,30,125,0
380,50,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,5.0,0.9319229693124802,30,100,20
380,50,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,5.0,0.9319229693124802,30,100,0
380,75,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,7.5,0.9319229693124802,30,75,20
380,75,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,7.5,0.9319229693124802,30,75,0
380,100,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,10.0,0.9319229693124802,30,50,20
380,100,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,10.0,0.9319229693124802,30,50,0
380,125,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,12.5,0.9319229693124802,30,25,20
380,125,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,12.5,0.9319229693124802,30,25,0
380,150,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,15.0,0.9319229693124802,30,0,20
380,150,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,15.0,0.9319229693124802,30,0,0
380,175,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,17.5,0.9319229693124802,30,25,20
380,175,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,17.5,0.9319229693124802,30,25,0
380,200,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,20.0,0.9319229693124802,30,50,20
380,200,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,20.0,0.9319229693124802,30,50,0
380,225,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,22.5,0.9319229693124802,30,75,20
380,225,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,22.5,0.9319229693124802,30,75,0
380,250,20,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,25.0,0.9319229693124802,30,100,20
380,250,40,672,671,38.89999999999949,438.0,0.11380780583797301,0.1400756865972763,25.0,0.9319229693124802,30,100,0
375,25,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,2.5,0.9318927848945547,25,125,20
375,50,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,5.0,0.9318927848945547,25,100,20
375,75,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,7.5,0.9318927848945547,25,75,20
375,100,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,10.0,0.9318927848945547,25,50,20
375,125,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,12.5,0.9318927848945547,25,25,20
375,150,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,15.0,0.9318927848945547,25,0,20
375,175,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,17.5,0.9318927848945547,25,25,20
375,200,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,20.0,0.9318927848945547,25,50,20
375,225,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,22.5,0.9318927848945547,25,75,20
375,250,60,672,671,38.89999999999949,438.0,0.1137957911145863,0.13958876406183832,25.0,0.9318927848945547,25,100,20
310,25,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,2.5,0.9311458852183531,40,125,20
310,50,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,5.0,0.9311458852183531,40,100,20
310,75,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,7.5,0.9311458852183531,40,75,20
310,100,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,10.0,0.9311458852183531,40,50,20
310,125,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,12.5,0.9311458852183531,40,25,20
310,150,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,15.0,0.9311458852183531,40,0,20
310,175,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,17.5,0.9311458852183531,40,25,20
310,200,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,20.0,0.9311458852183531,40,50,20
310,225,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,22.5,0.9311458852183531,40,75,20
310,250,60,822,821,33.799999999999386,366.0,0.12215724496426016,0.14912459994545146,25.0,0.9311458852183531,40,100,20
380,25,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,2.5,0.9303857314270251,30,125,20
380,50,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,5.0,0.9303857314270251,30,100,20
380,75,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,7.5,0.9303857314270251,30,75,20
380,100,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,10.0,0.9303857314270251,30,50,20
380,125,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,12.5,0.9303857314270251,30,25,20
380,150,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,15.0,0.9303857314270251,30,0,20
380,175,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,17.5,0.9303857314270251,30,25,20
380,200,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,20.0,0.9303857314270251,30,50,20
380,225,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,22.5,0.9303857314270251,30,75,20
380,250,60,670,669,38.89999999999949,440.0,0.1137957911145863,0.13950753247080294,25.0,0.9303857314270251,30,100,20
385,25,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,2.5,0.9270859932624747,35,125,20
385,25,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,2.5,0.9270859932624747,35,125,0
385,50,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,5.0,0.9270859932624747,35,100,20
385,50,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,5.0,0.9270859932624747,35,100,0
385,75,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,7.5,0.9270859932624747,35,75,20
385,75,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,7.5,0.9270859932624747,35,75,0
385,100,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,10.0,0.9270859932624747,35,50,20
385,100,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,10.0,0.9270859932624747,35,50,0
385,125,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,12.5,0.9270859932624747,35,25,20
385,125,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,12.5,0.9270859932624747,35,25,0
385,150,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,15.0,0.9270859932624747,35,0,20
385,150,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,15.0,0.9270859932624747,35,0,0
385,175,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,17.5,0.9270859932624747,35,25,20
385,175,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,17.5,0.9270859932624747,35,25,0
385,200,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,20.0,0.9270859932624747,35,50,20
385,200,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,20.0,0.9270859932624747,35,50,0
385,225,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,22.5,0.9270859932624747,35,75,20
385,225,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,22.5,0.9270859932624747,35,75,0
385,250,20,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,25.0,0.9270859932624747,35,100,20
385,250,40,668,667,39.199999999999235,442.0,0.1137957911145863,0.13999142041872267,25.0,0.9270859932624747,35,100,0
310,25,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,2.5,0.9268782799277019,40,125,0
310,50,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,5.0,0.9268782799277019,40,100,0
310,75,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,7.5,0.9268782799277019,40,75,0
310,100,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,10.0,0.9268782799277019,40,50,0
310,125,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,12.5,0.9268782799277019,40,25,0
310,150,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,15.0,0.9268782799277019,40,0,0
310,175,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,17.5,0.9268782799277019,40,25,0
310,200,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,20.0,0.9268782799277019,40,50,0
310,225,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,22.5,0.9268782799277019,40,75,0
310,250,40,826,825,33.69999999999873,363.0,0.12257316719789882,0.15043245439414465,25.0,0.9268782799277019,40,100,0
385,25,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,2.5,0.9258358036367913,35,125,20
385,50,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,5.0,0.9258358036367913,35,100,20
385,75,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,7.5,0.9258358036367913,35,75,20
385,100,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,10.0,0.9258358036367913,35,50,20
385,125,60,666,665,39.20000000000145,443.0,0.11373145682767428,0.13941959539170345,12.5,0.9258358036367913,35,25,20
