depth,deviation,backstep,pivot_count,median_swing_pips,median_bars,median_efficiency,mean_efficiency,score,deviation_pips
400.0,175.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,17.5
400.0,250.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,25.0
400.0,150.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,15.0
400.0,125.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,12.5
400.0,100.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,10.0
400.0,75.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,7.5
400.0,50.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,5.0
400.0,25.0,120.0,640.0,40.99999999999992,461.0,0.11246200607901848,0.13460259697253052,54.66482643129796,2.5
400.0,250.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,25.0
400.0,225.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,22.5
400.0,75.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,7.5
400.0,100.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,10.0
400.0,125.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,12.5
400.0,150.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,15.0
400.0,200.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,20.0
400.0,175.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,17.5
400.0,25.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,2.5
400.0,50.0,200.0,616.0,41.999999999999815,480.0,0.1107704101188185,0.1318385200517594,54.623433925777086,5.0
300.0,250.0,80.0,856.0,32.90000000000015,347.0,0.12369597615498204,0.15079773964528703,54.54577674524539,25.0
