swing_id,direction,trend,economic_regime,bars,swing_pips,median_range_pips,median_body_pips,mean_body_ratio,bullish_candle_pct,strong_directional_candle_pct,break_above_20m_pct,break_below_20m_pct,median_atr14_pips,max_prior_fibo_retracement_pct,endpoint_fibo_zone
342,UP,UP,UP,319,38.89999999999949,1.3000000000018552,0.6000000000017103,0.5223251270950571,0.5078369905956113,0.20376175548589343,0.09404388714733543,0.047021943573667714,1.3714285714289913,201.5544041450764,200-261.8
344,UP,UP,UP,525,79.49999999999902,1.7000000000000348,0.700000000000145,0.5134317971464465,0.4895238095238095,0.18476190476190477,0.09333333333333334,0.049523809523809526,1.9999999999997797,294.444444444449,261.8-361.8
350,UP,UP,UP,543,36.30000000000023,0.8999999999992347,0.40000000000040004,0.5634672256077538,0.4880294659300184,0.23572744014732966,0.09392265193370165,0.011049723756906077,1.0000000000002072,196.2162162162037,161.8-200
352,UP,UP,UP,856,57.89999999999962,0.9999999999998899,0.5000000000010552,0.548993758517888,0.46845794392523366,0.23948598130841123,0.09579439252336448,0.026869158878504672,1.0785714285716745,156.91056910569125,127.2-161.8
354,UP,UP,UP,856,47.90000000000072,0.8999999999992347,0.40000000000040004,0.54071920180823,0.477803738317757,0.20794392523364486,0.08878504672897196,0.038551401869158876,0.9785714285713366,86.93284936479411,78.6-100
363,DOWN,DOWN,DOWN,439,85.80000000000032,2.6999999999999247,1.2999999999996348,0.511934049191546,0.44646924829157175,0.214123006833713,0.03644646924829157,0.0979498861047836,2.928571428571423,136.1904761904773,127.2-161.8
365,DOWN,DOWN,DOWN,591,75.3999999999988,1.80000000000069,0.8999999999992347,0.5153472520290804,0.43993231810490696,0.21489001692047377,0.028764805414551606,0.09306260575296109,1.9999999999997797,120.83333333333096,100-127.2
371,DOWN,DOWN,DOWN,317,64.50000000000067,1.7000000000000348,0.700000000000145,0.539494984618517,0.38801261829652994,0.2302839116719243,0.015772870662460567,0.11987381703470032,1.9999999999997797,106.9651741293547,100-127.2
373,DOWN,DOWN,DOWN,1293,113.60000000000036,1.500000000000945,0.700000000000145,0.517547620911151,0.4539829853054911,0.21036349574632637,0.037122969837587005,0.07733952049497293,1.7142857142858428,266.666666666658,261.8-361.8
375,DOWN,DOWN,DOWN,562,56.59999999999998,1.80000000000069,0.8000000000008001,0.5194512282741871,0.45195729537366547,0.2188612099644128,0.042704626334519574,0.08896797153024912,2.042857142857124,164.05797101449494,161.8-200
377,DOWN,DOWN,DOWN,431,96.7999999999991,0.9999999999998899,0.5000000000010552,0.5360542500124644,0.39211136890951276,0.26450116009280744,0.018561484918793503,0.16473317865429235,1.0285714285715055,483.9999999999951,>=423.6
